FIELD,ID,RA,DEC,r_petro,zb,zb_Min,zb_Max,PROB_GAL_new,SPIRAL,ELLIPTICAL,UNCERTAIN,simple_class
STRIPE82-0069,SPLUS.STRIPE82-0069.20373.griz,48.7355,-0.6348,16.9,0.139,0.132,0.147,1.0,1,0,0,S
STRIPE82-0069,SPLUS.STRIPE82-0069.20590.griz,48.5346,-0.6441,16.74,0.092,0.08800000000000001,0.119,1.0,0,1,0,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.21653.griz,48.5733,-0.6097,15.47,0.107,0.104,0.114,1.0,0,1,0,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.23180.griz,47.4927,-0.5667,15.11,0.039,0.032,0.044,1.0,0,0,1,S
STRIPE82-0069,SPLUS.STRIPE82-0069.23578.griz,47.7721,-0.5466,14.64,0.016,0.013,0.018000000000000002,1.0,1,0,0,Se
STRIPE82-0069,SPLUS.STRIPE82-0069.23627.griz,48.0103,-0.0784,11.92,0.3106,0.029,0.853,0.98,0,1,0,Er
STRIPE82-0069,SPLUS.STRIPE82-0069.23706.griz,48.0995,-0.1845,16.16,0.066,0.057,0.07,1.0,0,0,1,Ec
STRIPE82-0069,SPLUS.STRIPE82-0069.24729.griz,48.3661,-0.3286,16.79,0.06,0.05,0.07400000000000001,1.0,1,0,0,Ec
STRIPE82-0069,SPLUS.STRIPE82-0069.25280.griz,48.4219,-0.3501,16.15,0.042,0.039,0.045,1.0,0,0,1,Se
STRIPE82-0069,SPLUS.STRIPE82-0069.25783.griz,48.3865,-0.3664,15.92,0.129,0.106,0.131,1.0,0,1,0,Er
STRIPE82-0069,SPLUS.STRIPE82-0069.25844.griz,48.4357,-0.3856,15.02,0.06,0.057,0.062,1.0,0,0,1,Ec
STRIPE82-0069,SPLUS.STRIPE82-0069.27543.griz,47.5676,-0.4345,16.8,0.122,0.119,0.138,1.0,1,0,0,S
STRIPE82-0069,SPLUS.STRIPE82-0069.27638.griz,47.5404,-0.4237,16.29,0.146,0.14400000000000002,0.159,1.0,0,1,0,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.27924.griz,48.0045,-0.4435,16.49,0.093,0.091,0.119,1.0,1,0,0,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.28078.griz,47.7429,-0.4527,16.61,0.106,0.097,0.123,1.0,0,0,1,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.28190.griz,47.7582,-0.4537,16.84,0.135,0.122,0.13699999999999998,1.0,0,0,1,Er
STRIPE82-0069,SPLUS.STRIPE82-0069.29129.griz,48.5864,-0.4891,16.65,0.113,0.098,0.119,1.0,0,0,1,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.29473.griz,47.7873,-0.5003,16.97,0.142,0.13,0.14800000000000002,0.99,1,0,0,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.29761.griz,47.6963,-0.5083,16.08,0.135,0.129,0.14,1.0,0,1,0,Er
STRIPE82-0069,SPLUS.STRIPE82-0069.29923.griz,48.6099,-0.5087,16.01,0.08900000000000001,0.085,0.106,1.0,1,0,0,S
STRIPE82-0069,SPLUS.STRIPE82-0069.30425.griz,47.5062,0.0258,16.87,0.2056,0.1,0.301,0.99,1,0,0,Ec
STRIPE82-0069,SPLUS.STRIPE82-0069.30484.griz,48.0684,-0.0035,16.36,0.102,0.097,0.108,1.0,0,1,0,Er
STRIPE82-0069,SPLUS.STRIPE82-0069.30983.griz,47.9755,-0.0022,15.3,0.035,0.031,0.057,1.0,0,1,0,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.31015.griz,47.9562,-0.0031,16.87,0.069,0.062,0.086,1.0,0,0,1,Er
STRIPE82-0069,SPLUS.STRIPE82-0069.31505.griz,47.9851,-0.0326,16.62,0.04,0.037000000000000005,0.073,0.99,0,1,0,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.32547.griz,48.0488,-0.1802,15.51,0.017,0.014,0.02,1.0,1,0,0,S
STRIPE82-0069,SPLUS.STRIPE82-0069.32780.griz,48.0817,-0.0683,15.88,0.07,0.067,0.071,1.0,1,0,0,SB
STRIPE82-0069,SPLUS.STRIPE82-0069.32949.griz,48.3131,-0.0939,15.54,0.028,0.025,0.035,1.0,0,1,0,Er
STRIPE82-0069,SPLUS.STRIPE82-0069.33510.griz,47.8546,-0.1043,16.68,0.102,0.094,0.11,1.0,1,0,0,SB
STRIPE82-0069,SPLUS.STRIPE82-0069.33726.griz,47.6119,-0.0125,16.45,0.043,0.041,0.065,1.0,1,0,0,Se
STRIPE82-0069,SPLUS.STRIPE82-0069.34050.griz,47.9594,-0.136,16.23,0.04,0.038,0.066,0.99,0,0,1,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.35101.griz,47.9919,-0.1652,15.22,0.008,0.006,0.015,1.0,0,0,1,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.36344.griz,48.2206,-0.2067,16.2,0.059,0.051,0.062,1.0,1,0,0,S
STRIPE82-0069,SPLUS.STRIPE82-0069.37334.griz,48.4383,-0.2415,13.07,0.022,0.02,0.838,1.0,1,0,0,S
STRIPE82-0069,SPLUS.STRIPE82-0069.37841.griz,48.4599,-0.2607,16.93,0.066,0.042,0.067,0.98,1,0,0,Ec
STRIPE82-0070,SPLUS.STRIPE82-0070.00345.griz,48.0379,0.0314,14.83,0.034,0.031,0.037000000000000005,1.0,0,0,1,Ec
STRIPE82-0070,SPLUS.STRIPE82-0070.00793.griz,47.5812,0.0442,16.2,0.138,0.096,0.142,1.0,0,1,0,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.00868.griz,48.0402,0.0479,16.85,0.105,0.095,0.124,1.0,1,0,0,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.00985.griz,48.085,0.0604,16.38,0.102,0.098,0.107,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.01616.griz,47.9578,0.1585,14.23,0.034,0.031,0.037000000000000005,1.0,1,0,0,S
STRIPE82-0070,SPLUS.STRIPE82-0070.01678.griz,47.4995,0.0907,16.52,0.047,0.043,0.056,1.0,0,0,1,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.01778.griz,48.1869,0.1065,15.67,0.093,0.08900000000000001,0.117,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.01854.griz,48.3254,0.1026,16.06,0.08900000000000001,0.08199999999999999,0.094,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.01975.griz,48.3718,0.1084,16.82,0.041,0.034,0.042,1.0,1,0,0,Ec
STRIPE82-0070,SPLUS.STRIPE82-0070.02139.griz,48.7331,0.1227,16.61,0.123,0.109,0.128,1.0,0,1,0,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.02254.griz,48.1212,0.1242,16.82,0.037000000000000005,0.034,0.075,1.0,1,0,0,Ec
STRIPE82-0070,SPLUS.STRIPE82-0070.02562.griz,48.0725,0.1505,16.1,0.064,0.058,0.069,1.0,1,0,0,Ec
STRIPE82-0070,SPLUS.STRIPE82-0070.02655.griz,47.9259,0.1482,16.32,0.04,0.036000000000000004,0.063,1.0,0,1,0,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.03396.griz,48.1047,0.1962,16.22,0.104,0.1,0.108,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.03458.griz,47.7875,0.2353,15.12,0.026,0.023,0.027000000000000003,1.0,1,0,0,S
STRIPE82-0070,SPLUS.STRIPE82-0070.04071.griz,47.5516,0.2234,16.8,0.113,0.106,0.122,1.0,0,0,1,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.04237.griz,48.8901,0.2384,16.98,0.17600000000000002,0.17,0.189,1.0,0,1,0,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.04328.griz,48.0654,0.2405,16.24,0.08900000000000001,0.083,0.101,1.0,1,0,0,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.04527.griz,48.3975,0.2507,15.81,0.07,0.068,0.073,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.04692.griz,48.6183,0.2598,16.89,0.14,0.11,0.149,1.0,0,0,1,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.05233.griz,48.4771,0.2829,16.9,0.094,0.08900000000000001,0.103,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.05547.griz,47.4993,0.2996,16.65,0.101,0.083,0.113,1.0,1,0,0,SB
STRIPE82-0070,SPLUS.STRIPE82-0070.06076.griz,47.6949,0.33,16.01,0.104,0.1,0.111,1.0,0,1,0,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.06434.griz,48.2629,0.35600000000000004,15.14,0.027000000000000003,0.023,0.027000000000000003,1.0,1,0,0,S
STRIPE82-0070,SPLUS.STRIPE82-0070.07768.griz,48.4101,0.4096,16.58,0.093,0.09,0.116,1.0,1,0,0,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.07799.griz,47.593,0.4268,15.32,0.045,0.043,0.059,1.0,0,0,1,SB
STRIPE82-0070,SPLUS.STRIPE82-0070.08628.griz,48.7417,0.4531,15.95,0.038,0.034,0.063,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.09266.griz,47.6419,0.4941,15.08,0.04,0.036000000000000004,0.044,1.0,1,0,0,SB
STRIPE82-0070,SPLUS.STRIPE82-0070.09830.griz,47.5333,0.5161,16.3,0.121,0.092,0.13,1.0,0,0,1,S
STRIPE82-0070,SPLUS.STRIPE82-0070.10275.griz,48.7816,0.5411,16.81,0.142,0.135,0.153,1.0,0,0,1,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.11644.griz,47.8393,0.62,15.81,0.094,0.091,0.108,1.0,1,0,0,SB
STRIPE82-0070,SPLUS.STRIPE82-0070.12584.griz,48.4493,0.6944,13.53,0.081,0.077,0.085,1.0,0,0,1,S
STRIPE82-0070,SPLUS.STRIPE82-0070.14189.griz,47.4953,1.2222,16.76,0.064,0.054000000000000006,0.064,1.0,1,0,0,Ec
STRIPE82-0070,SPLUS.STRIPE82-0070.16952.griz,47.8192,1.1901,15.44,0.026,0.022,0.026,1.0,0,0,1,S
STRIPE82-0070,SPLUS.STRIPE82-0070.17378.griz,47.761,1.1664,15.76,0.091,0.087,0.103,1.0,0,0,1,S
STRIPE82-0070,SPLUS.STRIPE82-0070.17607.griz,48.1925,1.1552,16.91,0.141,0.105,0.145,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.18623.griz,48.5455,1.1017,15.54,0.094,0.091,0.11,1.0,0,0,1,Er
STRIPE82-0070,SPLUS.STRIPE82-0070.18641.griz,47.6173,1.0975,14.93,0.07200000000000001,0.07,0.073,1.0,0,0,1,S
STRIPE82-0070,SPLUS.STRIPE82-0070.18751.griz,48.4616,1.0978,16.99,0.07400000000000001,0.058,0.08,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.19420.griz,48.2327,1.0615,13.12,0.077,0.045,0.08199999999999999,1.0,0,1,0,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.20455.griz,48.1721,1.0089,15.08,0.069,0.062,0.07400000000000001,1.0,1,0,0,SB
STRIPE82-0070,SPLUS.STRIPE82-0070.22174.griz,48.3831,0.9171,16.73,0.132,0.118,0.141,1.0,1,0,0,S
STRIPE82-0070,SPLUS.STRIPE82-0070.22928.griz,48.5707,0.9061,15.27,0.07,0.068,0.071,1.0,1,0,0,S
STRIPE82-0070,SPLUS.STRIPE82-0070.24377.griz,48.5821,0.8094,15.26,0.027000000000000003,0.022,0.066,1.0,1,0,0,S
STRIPE82-0070,SPLUS.STRIPE82-0070.24850.griz,47.9149,0.7817,15.71,0.07,0.068,0.071,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.25258.griz,48.7009,0.7713,16.41,0.162,0.145,0.165,1.0,0,0,1,Ei
STRIPE82-0070,SPLUS.STRIPE82-0070.25986.griz,47.5118,0.7177,16.95,0.094,0.091,0.191,1.0,1,0,0,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.03231.griz,50.1673,-1.2419,16.87,0.18,0.173,0.193,1.0,0,1,0,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.03425.griz,49.24100000000001,-1.2298,16.29,0.083,0.077,0.087,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.03961.griz,49.9062,-1.2103,16.1,0.105,0.087,0.113,1.0,1,0,0,S
STRIPE82-0071,SPLUS.STRIPE82-0071.04091.griz,49.2022,-1.2051,16.27,0.086,0.081,0.094,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.04694.griz,50.1714,-1.1761,16.67,0.032,0.03,0.035,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.04765.griz,48.9426,-1.1687,15.97,0.037000000000000005,0.034,0.038,0.99,1,0,0,SB
STRIPE82-0071,SPLUS.STRIPE82-0071.05089.griz,49.9222,-1.1596,16.18,0.042,0.035,0.049,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.05291.griz,49.9737,-1.1458,16.16,0.07,0.036000000000000004,0.071,1.0,1,0,0,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.05348.griz,48.9172,-1.1475,16.86,0.136,0.128,0.223,1.0,1,0,0,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.05390.griz,49.343,-1.1418,16.74,0.122,0.116,0.142,1.0,1,0,0,Se
STRIPE82-0071,SPLUS.STRIPE82-0071.06381.griz,50.1451,-1.0958,16.83,0.037000000000000005,0.034,0.091,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.06766.griz,50.1889,-1.0538,15.05,0.024,0.02,0.026,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.06785.griz,49.1595,-1.0715,16.87,0.079,0.064,0.085,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.06967.griz,50.2171,-1.0632,15.55,0.045,0.041,0.055,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.07275.griz,49.6885,-1.0566,16.52,0.086,0.081,0.109,1.0,1,0,0,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.07743.griz,50.1606,-1.035,14.84,0.063,0.06,0.066,1.0,0,1,0,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.07833.griz,49.7094,-1.0263,16.69,0.1098,0.046,0.149,0.99,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.07854.griz,49.2657,-1.0291,16.72,0.085,0.077,0.095,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.09168.griz,49.8214,-0.9696,15.52,0.067,0.066,0.068,1.0,1,0,0,S
STRIPE82-0071,SPLUS.STRIPE82-0071.10547.griz,49.4705,-0.9048,16.45,0.117,0.11,0.118,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.10694.griz,49.2493,-0.9012,15.68,0.057,0.049,0.06,1.0,1,0,0,Ec
STRIPE82-0071,SPLUS.STRIPE82-0071.15414.griz,49.4768,-0.6866,14.88,0.037000000000000005,0.035,0.039,1.0,1,0,0,SB
STRIPE82-0071,SPLUS.STRIPE82-0071.15816.griz,49.2287,-0.042,14.74,0.028,0.026,0.033,1.0,0,1,0,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.16488.griz,49.9401,-0.0771,14.52,0.032,0.029,0.036000000000000004,1.0,0,0,1,S
STRIPE82-0071,SPLUS.STRIPE82-0071.17110.griz,49.3603,-0.0941,14.25,0.035,0.029,0.037000000000000005,1.0,1,0,0,Se
STRIPE82-0071,SPLUS.STRIPE82-0071.17194.griz,49.4657,-0.105,16.81,0.159,0.154,0.247,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.17547.griz,49.4594,-0.1242,15.91,0.069,0.066,0.069,1.0,1,0,0,S
STRIPE82-0071,SPLUS.STRIPE82-0071.17892.griz,49.1632,-0.1457,16.13,0.115,0.111,0.13,1.0,0,0,1,Ec
STRIPE82-0071,SPLUS.STRIPE82-0071.18080.griz,49.4877,-0.1692,12.89,0.614,0.036000000000000004,0.8959999999999999,1.0,1,0,0,S
STRIPE82-0071,SPLUS.STRIPE82-0071.18891.griz,50.2921,-0.2214,15.63,0.067,0.062,0.07200000000000001,1.0,0,0,1,Se
STRIPE82-0071,SPLUS.STRIPE82-0071.19393.griz,50.2891,-0.2144,15.83,0.059,0.046,0.063,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.20033.griz,49.0622,-0.2422,16.81,0.13699999999999998,0.098,0.138,0.99,0,1,0,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.22206.griz,48.9834,-0.3394,16.86,0.12,0.118,0.157,1.0,1,0,0,Se
STRIPE82-0071,SPLUS.STRIPE82-0071.22504.griz,48.9578,-0.3349,15.38,0.038,0.036000000000000004,0.041,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.22620.griz,49.6418,-0.3622,16.68,0.055,0.048,0.064,1.0,0,0,1,Se
STRIPE82-0071,SPLUS.STRIPE82-0071.22820.griz,49.2509,-0.3665,16.3,0.07200000000000001,0.065,0.077,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.25069.griz,49.1326,-0.4681,13.74,0.026,0.023,0.029,0.99,1,0,0,S
STRIPE82-0071,SPLUS.STRIPE82-0071.25739.griz,48.9394,-0.4956,16.45,0.08900000000000001,0.085,0.096,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.25812.griz,48.9404,-0.4969,15.32,0.081,0.075,0.083,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.26589.griz,50.0525,-0.5406,16.43,0.086,0.079,0.09,1.0,0,0,1,Er
STRIPE82-0071,SPLUS.STRIPE82-0071.26690.griz,49.4574,-0.5547,14.75,0.028,0.024,0.03,1.0,0,0,1,Ei
STRIPE82-0071,SPLUS.STRIPE82-0071.29674.griz,49.173,-0.6831,16.84,0.08800000000000001,0.08199999999999999,0.109,0.98,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.00982.griz,49.2671,0.0291,16.59,0.139,0.136,0.157,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.01946.griz,49.8257,0.0871,16.92,0.075,0.073,0.077,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.02035.griz,49.2029,0.0841,16.46,0.159,0.147,0.163,1.0,1,0,0,S
STRIPE82-0072,SPLUS.STRIPE82-0072.02509.griz,49.2956,0.1096,16.47,0.13,0.115,0.132,1.0,1,0,0,S
STRIPE82-0072,SPLUS.STRIPE82-0072.03280.griz,49.3683,0.1434,16.96,0.136,0.107,0.141,1.0,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.03460.griz,49.5106,0.152,16.44,0.042,0.04,0.067,1.0,1,0,0,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.03902.griz,49.1415,0.1736,16.63,0.063,0.057,0.067,0.99,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.05461.griz,50.2535,0.2359,16.51,0.157,0.141,0.161,1.0,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.07299.griz,50.1307,0.305,15.73,0.064,0.059,0.068,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.07634.griz,49.4296,0.3269,16.92,0.067,0.062,0.069,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.07675.griz,49.1084,0.3217,16.91,0.061,0.054000000000000006,0.116,1.0,1,0,0,Ec
STRIPE82-0072,SPLUS.STRIPE82-0072.08038.griz,50.1541,0.3406,16.71,0.039,0.032,0.062,1.0,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.09079.griz,50.0407,0.3803,16.35,0.048,0.045,0.066,1.0,1,0,0,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.09361.griz,49.9732,0.3915,16.31,0.027000000000000003,0.023,0.049,1.0,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.11517.griz,49.055,0.4383,16.38,0.218,0.138,0.238,0.99,1,0,0,Ec
STRIPE82-0072,SPLUS.STRIPE82-0072.12213.griz,49.0882,0.4795,15.2,0.07,0.068,0.07,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.12348.griz,50.0799,0.5016,16.82,0.027000000000000003,0.023,0.029,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.12520.griz,50.1377,0.4949,16.48,0.12,0.07400000000000001,0.181,1.0,0,1,0,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.12522.griz,48.9696,0.5116,16.36,0.049,0.047,0.057,1.0,1,0,0,S
STRIPE82-0072,SPLUS.STRIPE82-0072.12687.griz,49.8603,0.5205,16.91,0.117,0.11,0.125,1.0,1,0,0,S
STRIPE82-0072,SPLUS.STRIPE82-0072.13139.griz,49.1802,0.5255,16.63,0.046,0.044,0.063,0.99,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.14472.griz,49.9293,0.5653,14.58,0.066,0.057,0.067,1.0,1,0,0,SB
STRIPE82-0072,SPLUS.STRIPE82-0072.15114.griz,49.9458,0.5846,13.46,0.024,0.022,0.759,1.0,0,1,0,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.15503.griz,49.9469,0.6239,16.79,0.042,0.024,0.052000000000000005,1.0,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.15642.griz,50.2258,0.628,15.95,0.017,0.014,0.028,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.16892.griz,50.1339,0.6602,15.91,0.099,0.09,0.109,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.17384.griz,49.3918,0.6995,16.98,0.11,0.101,0.127,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.17485.griz,49.7927,0.7051,16.84,0.023,0.017,0.032,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.18993.griz,49.4943,0.7601,16.75,0.076,0.073,0.09,1.0,1,0,0,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.19793.griz,49.8787,1.1957,16.73,0.064,0.06,0.069,1.0,1,0,0,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.19862.griz,49.1574,1.1915,16.78,0.069,0.037000000000000005,0.075,1.0,1,0,0,Ec
STRIPE82-0072,SPLUS.STRIPE82-0072.20093.griz,49.0142,1.185,16.43,0.04,0.034,0.043,1.0,1,0,0,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.20631.griz,49.3348,1.1619,16.95,0.18600000000000005,0.182,0.206,1.0,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.20992.griz,49.2129,1.1518,16.24,0.064,0.054000000000000006,0.065,1.0,1,0,0,SB
STRIPE82-0072,SPLUS.STRIPE82-0072.22119.griz,49.4836,1.0454,14.45,0.06,0.055,0.061,1.0,0,1,0,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.22715.griz,49.6254,1.0785,15.38,0.039,0.036000000000000004,0.042,1.0,0,1,0,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.23414.griz,49.2968,1.0473,15.75,0.166,0.113,0.166,0.97,1,0,0,S
STRIPE82-0072,SPLUS.STRIPE82-0072.24588.griz,49.0879,0.9939,16.97,0.159,0.14800000000000002,0.162,1.0,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.25080.griz,49.7927,0.9813,15.14,0.068,0.064,0.07200000000000001,1.0,0,1,0,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.25628.griz,49.8045,0.9569,15.64,0.028,0.023,0.062,1.0,1,0,0,S
STRIPE82-0072,SPLUS.STRIPE82-0072.25837.griz,49.782,0.9561,14.96,0.025,0.021,0.026,1.0,1,0,0,S
STRIPE82-0072,SPLUS.STRIPE82-0072.26348.griz,49.6412,0.9255,15.76,0.042,0.031,0.043,1.0,1,0,0,SB
STRIPE82-0072,SPLUS.STRIPE82-0072.27804.griz,50.2008,0.8605,16.0,0.118,0.068,0.119,1.0,1,0,0,SB
STRIPE82-0072,SPLUS.STRIPE82-0072.27936.griz,49.7103,0.8694,15.75,0.044,0.041,0.059,1.0,0,0,1,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.29222.griz,49.4065,0.8153,15.89,0.026,0.021,0.027000000000000003,1.0,1,0,0,Ec
STRIPE82-0072,SPLUS.STRIPE82-0072.31351.griz,49.2591,1.255,14.43,0.045,0.033,0.092,1.0,1,0,0,Se
STRIPE82-0072,SPLUS.STRIPE82-0072.34254.griz,49.4554,1.227,14.8,0.03,0.026,0.033,0.99,0,0,1,Er
STRIPE82-0072,SPLUS.STRIPE82-0072.34354.griz,48.918,1.2159,16.56,0.13,0.114,0.134,1.0,0,0,1,Er
STRIPE82-0073,SPLUS.STRIPE82-0073.03644.griz,51.6487,-1.2281,16.08,0.085,0.08,0.08900000000000001,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.03906.griz,50.8485,-1.2024,15.82,0.062,0.057,0.066,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.04093.griz,51.6324,-1.218,16.88,0.071,0.061,0.075,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.05290.griz,51.1146,-1.1655,16.46,0.04,0.035,0.062,1.0,0,0,1,Er
STRIPE82-0073,SPLUS.STRIPE82-0073.05977.griz,50.7096,-1.1352,16.51,0.055,0.049,0.06,1.0,1,0,0,Er
STRIPE82-0073,SPLUS.STRIPE82-0073.06168.griz,51.1993,-1.1271,16.15,0.068,0.06,0.069,1.0,1,0,0,SB
STRIPE82-0073,SPLUS.STRIPE82-0073.07075.griz,50.4486,-1.0844,16.43,0.07,0.057,0.076,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.07150.griz,51.5586,-1.0783,16.7,0.027000000000000003,0.022,0.027000000000000003,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.07429.griz,50.6623,-1.0676,16.03,0.064,0.058,0.069,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.07444.griz,51.027,-1.0578,14.62,0.033,0.023,0.035,1.0,1,0,0,Se
STRIPE82-0073,SPLUS.STRIPE82-0073.07693.griz,50.6493,-1.0522,15.24,0.07400000000000001,0.071,0.078,0.97,1,0,0,S
STRIPE82-0073,SPLUS.STRIPE82-0073.08372.griz,51.4234,-1.0275,16.39,0.071,0.057,0.076,1.0,1,0,0,Ec
STRIPE82-0073,SPLUS.STRIPE82-0073.08716.griz,51.2667,-1.0116,15.86,0.07400000000000001,0.07,0.078,1.0,1,0,0,SB
STRIPE82-0073,SPLUS.STRIPE82-0073.09287.griz,51.3424,-0.9793,16.25,0.1704,0.037000000000000005,0.18,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.09372.griz,51.0608,-0.9759,16.98,0.122,0.078,0.187,1.0,0,0,1,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.10678.griz,51.5813,-0.9127,16.92,0.1,0.087,0.107,1.0,0,0,1,Er
STRIPE82-0073,SPLUS.STRIPE82-0073.10906.griz,50.7639,-0.9065,16.6,0.066,0.054000000000000006,0.07200000000000001,1.0,1,0,0,S
